Site Name,Station,Frame No.,Image Date,ID Name,ID Code,Point,X,Y,Intensity,Red,Green,Blue,File Name,Total Points,ID Date,Site ID,Site Code,Time Code,Institution,User Name,Habitat,WQS,Length,Depth
NA,NA,NA,NA,Montipora capitata,NA,20,1357,1049,NA,,,,08OaMok02m0318,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,21,813,1089,NA,,,,08OaMok02m0318,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,22,793,371,NA,,,,08OaMok02m0318,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,23,509,456,NA,,,,08OaMok02m0318,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,24,987,693,NA,,,,08OaMok02m0318,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,25,1388,1106,NA,,,,08OaMok02m0318,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,1,501,1,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,2,505,810,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,3,591,1089,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,4,978,1182,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,5,160,1183,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,6,1315,327,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,7,1166,1046,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,8,154,1084,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,9,1160,568,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,10,1237,810,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,11,402,733,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,12,729,707,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,13,1397,1087,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,14,550,1032,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,15,809,1105,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,16,1294,222,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,17,995,663,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,18,358,309,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,19,1123,806,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,20,65,641,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,21,1501,15,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,22,190,300,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,23,302,376,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,24,485,821,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,25,288,853,NA,,,,08OaMok02m0319,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,1,1097,68,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,2,1201,223,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,3,825,71,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,4,820,1010,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,5,1561,775,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,6,166,314,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Pocillopora damicornis,NA,7,611,813,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,8,808,982,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,9,1086,165,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,10,528,1181,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,11,820,1074,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,12,846,263,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,13,900,871,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,14,547,138,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porifera,NA,15,191,686,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,16,805,939,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,17,1458,73,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,18,1108,594,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,19,293,325,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,20,383,691,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porifera,NA,21,39,893,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,22,122,651,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,23,1516,909,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,24,1503,593,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,25,1146,998,NA,,,,08OaMok02m0320,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,1,146,853,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,2,484,735,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,3,180,312,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,4,109,394,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,5,282,821,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,6,311,1197,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,7,439,388,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,8,1168,344,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,9,1551,960,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,10,1384,526,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,11,158,1098,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,12,415,340,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,13,1163,945,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,14,993,615,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,15,559,292,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,16,854,222,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,17,553,548,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,18,857,602,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,19,1090,1011,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,20,714,976,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,21,1381,234,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,22,1514,1070,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,23,225,93,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,24,649,531,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,25,1533,560,NA,,,,08OaMok02m0321,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,1,1008,164,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,2,31,119,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,3,1384,1189,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,4,45,735,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,5,1537,59,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,6,109,115,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,7,1513,44,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porifera,NA,8,844,841,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,9,686,1130,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,10,8,1133,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,11,1479,36,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,12,423,1015,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,13,694,134,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,14,700,385,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,15,435,67,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,16,766,987,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,17,230,671,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,18,1383,276,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,19,760,187,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Pocillopora damicornis,NA,20,883,1186,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,21,1583,586,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,22,280,604,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,23,859,985,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,24,809,933,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,25,272,967,NA,,,,08OaMok02m0322,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,1,448,349,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,2,789,144,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,3,1158,1080,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,4,162,295,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,5,1202,1024,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,6,610,280,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,7,891,458,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,8,329,933,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,9,189,442,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,10,781,545,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,11,1232,739,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,12,612,130,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,13,63,433,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,14,1188,598,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,15,1147,48,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,16,1308,217,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,17,303,368,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,18,341,790,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,19,27,354,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,20,140,918,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,21,1214,165,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,22,975,369,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,23,88,871,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,24,1055,1150,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Silt,NA,25,1524,882,NA,,,,08OaMok02m0401,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,1,722,127,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,2,308,262,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,3,1548,211,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,4,593,920,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,5,516,432,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,6,511,797,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,7,1040,683,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,8,592,874,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Sabellastarte,NA,9,98,937,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,10,1045,457,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,11,1357,515,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,12,1477,203,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,13,1501,60,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,14,1026,630,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,15,949,200,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,16,477,942,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,17,586,518,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,18,1595,547,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,19,487,24,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,20,445,872,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,21,639,319,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,22,319,285,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,23,469,667,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,24,1061,113,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Porites compressa,NA,25,369,564,NA,,,,08OaMok02m0402,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,1,917,213,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,2,1261,744,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,3,515,74,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Substrate,NA,4,1595,797,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,5,683,344,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,6,1520,203,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,7,120,126,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,8,731,17,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,9,1103,72,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,10,716,871,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,11,1209,607,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,Montipora capitata,NA,12,674,138,NA,,,,08OaMok02m0403,25,#2008-05-08#,NA,NA,NA,NA,NA,NA,NA,NA,NA
